



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
23510;"Escuela de Tiempo Libre Nuestra Señora del Recuerdo";" Agrupación Deportiva Recuerdo ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Duque de Pastrana (línea 9) 
 Bus: 14 , 70 , 107 , 129 , 174 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1cae7d448b51c010VgnVCM2000000c205a0aRCRD";"DUQUE DE PASTRANA";"PLAZA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28036";"CASTILLA";"CHAMARTIN";"442663";"4480194";"40.46856646277293";"-3.677651132076904";"913 022 640";"913 839 668";"recuerdo@recuerdo.net";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190305;"Escuela de Tiempo Libre Padre Carlos";" Fundación Casa de la Virgen 
 Col. Casa de la Virgen ";"";"";" Metro: Barrio de la Concepción (línea 7), El Carmen (línea 5) 
 Bus: 21, 48, 146 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=39acb8c8a659f010VgnVCM1000000b205a0aRCRD";"VIRGEN DEL VAL";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28027";"CONCEPCION";"CIUDAD LINEAL";"444537";"4476561";"40.43591185786877";"-3.6552517011044183";"914 041 786";"";"etl@casavirgen.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
6336969;"Escuela de Tiempo Libre Pandora";" Kreactiva Animación Social, S.L. ";" Horario: sábados de 11 a 14 horas con cita previa ";"";" Metro:  Lavapiés (linea 3) 
 Bus: 27, 41, 60, 148 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=300e65c5b1ec5310VgnVCM2000000c205a0aRCRD";"EMBAJADORES";"CALLE";"V";"37";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440347";"4473507";"40.40816366151612";"-3.704340049051228";"669 541 334";"";"info@kreactiva.net";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190388;"Escuela de Tiempo Libre Peñas Blancas";" Asociación 2001 ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Puerta del Angel (línea 6) 
 Bus: 31, 33, 36, 39, 65 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dfbcb8c8a659f010VgnVCM1000000b205a0aRCRD";"PORTUGAL";"AVENIDA";"V";"99";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"437971";"4474086";"40.41320557587259";"-3.732396941631139";"917 010 131";"";"escuela@penasblancas.net";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
190358;"Escuela de Tiempo Libre Rastros";" Espakeba S.L ";"";" Formación y preparación de monitores/as y coordinadores/as de ocio y tiempo libre ";" Metro: Guzmán el Bueno (líneas 6 y 7) 
 Bus: 2, 45, 202 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47dcb8c8a659f010VgnVCM1000000b205a0aRCRD";"CONDE DE LA CIMERA";"CALLE";"V";"6";"";"";"";"Local 9";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439452";"4477815";"40.44690725504787";"-3.7152983835182987";"915 349 985 ";"915 342 605";"info@escuelarastros.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
18572;"Escuela de Tiempo Libre Scouts de Madrid M.S.C.";"";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Atocha (línea 1) 
 Bus: 6, 26, 32 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5970059cb751c010VgnVCM2000000c205a0aRCRD";"ATOCHA";"CALLE";"V";"115";"3º";"Dcha.";"";"";"MADRID";"MADRID";"28012";"CORTES";"CENTRO";"441179";"4473736";"40.41029500119783";"-3.694544671847443";"914 294 321        
";"914 290 327";"formacion@scoutsdemadrid.org";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
5900366;"Escuela de Tiempo Libre Shema";" Asociación Juvenil Masada ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Marqués de Vadillo (línea 5) 
 Bus: 34, 35, 118, 119 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=41a57b86c030d210VgnVCM2000000c205a0aRCRD";"GENERAL RICARDOS";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"439182";"4472208";"40.39637721346998";"-3.717944871579785";"666 150 395";"";"escuelashema@yahoo.es";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
5901381;"Escuela de Tiempo Libre Ymca";" Alianza Cristiana de Jóvenes de la  YMCA   de España ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Bus:  108 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=776049cbec30d210VgnVCM2000000c205a0aRCRD";"ALBA DE TORMES";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28025";"PUERTA BONITA";"CARABANCHEL";"436966";"4470168";"40.37783493210303";"-3.743852841171442";"915 251 676";"914 610 764";"eatl@ymca.es";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
4933091;"Escuela de Tiempo Libre Zape";" Asociación ZAPE (Zorros y Ardillas Proyecto Educativo) ";"";" Formación y preparación de animadores y educadores de tiempo libre ";" Metro: Vista Alegre (línea 5) 
 Bus: 55 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6eacb1da53d5a110VgnVCM1000000b205a0aRCRD";"OCA";"CALLE";"V";"25";"2º";"A";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437699";"4471475";"40.38966420741883";"-3.735346614198339";"667 368 588 / 675 248 459";"";"escuelazape@gmail.com";"/contenido/entidadesYorganismos/CentrosEscuelasTiempoLibre"; 
6825;"Escuela Diplomática";"";"";"";" Metro: Metropolitano (línea 6)  Bus: F, C, 44 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee9da4ea6871c010VgnVCM1000000b205a0aRCRD";"JUAN XXIII";"PASEO";"V";"5";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"439138";"4477729";"40.44610956296358";"-3.718992639461322";"913 796 935";"";"escuela.diplomatica@maec.es";"/contenido/entidadesYorganismos/CentrosEnseñanzaEspecializada"; 
52926;"Escuela Internacional de Negocios Aliter";"Imparten cursos y másteres de negocios superiores.";"";"";" Metro: Nuevos Ministerios (líneas 6, 8, 10), República Argentina (línea 6)  Bus: 7, 14, 16, 19, 27, 40, 51, 126, 147, 150, C 1, C 2, L 6, L 8 ";"  Titulaciones     MBA en Dirección de Empresas Vitivinícolas   Master en Biotecnología   Master en Dirección de Empresas de Biotecnología   Master en Innovación Disruptiva   Master en Nanotecnología   Master en Relaciones Internacionales y Comercio Exterior   Master en Biotecnología. Modalidad Online   Master en Redes Sociales  Master en Relaciones Internacionales y Comercio Exterior. Modalidad Online   ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f26e7589f451c010VgnVCM1000000b205a0aRCRD";"MAESTRO RIPOLL";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28006";"EL VISO";"CHAMARTIN";"441701";"4477460";"40.443870379248374";"-3.688734879039249";"915 614 880   
";"";"aliter@aliter.org";"/contenido/entidadesYorganismos/CentrosEnseñanzaEspecializada"; 
122341;"Escuela Internacional de Negocios Cerem";"Cerem Business School es un grupo empresarial que inició su actividad en 1977. Está integrado por profesionales de la formación, consultoría y programas a medida para Empresas.";"";" Cursos y masters de gestión integrada, redes sociales y comunicación digital, marketing, comunicación y protocolo, emprendedores, MBA, recursos humanos y relaciones laborales, finanzas, energías renovables y medio ambiente. ";" Metro: Sevilla (línea 2)  Bus: 10, 14, 27, 34, 37, 45 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=49168899fc81c010VgnVCM1000000b205a0aRCRD";"CEDACEROS";"CALLE";"V";"11";"1º";"B";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440867";"4474469";"40.41687607562783";"-3.69828987990395";"914 292 212 / 615 409 419  
";"913 693 555";"info@cerem.es";"/contenido/entidadesYorganismos/CentrosEnseñanzaEspecializada"; 
81780;"Escuela municipal de arte dramático";"";" De lunes a jueves de 9:30 a 14 horas y de 15:30 a 18:30 horas 
 Viernes de 9:30 a 14 horas ";" Cursos para alumnos de 6 años en adelante ";" Metro: Bilbao , Alonso Martínez , Tribunal Bus: 3 , 21 , 37 , 40 , 147 , 149 ";"  ENSEÑANZA  
 
 Nivel Superior (3 cursos): Interpretación - Voz - Expresión corporal - Análisis de texto teatral - Teatro clásico español - Ortofonía y dicción - Voz y Canto - Expresión corporal II - Análisis de texto teatral II. 
 Formación teatral básica (junior, senior y adulto): Interpretación - Voz - Expresión corporal. 
 Grupos para niños (alevín e infantil): Iniciación al teatro - Juego escénico. 
 
  REQUISITOS DE EDAD  
 
 Nivel Superior y Senior: de 15 años en adelante. 
 Junior: de 12 a 14 años. 
 Infantil: de 9 a 11 años. 
 Alevín: de 6 a 8 años. 
 
 Más información en: 
  Escuela municipal de arte dramático  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5b184291ae91f010VgnVCM2000000c205a0aRCRD";"MEJIA LEQUERICA";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440775";"4475710";"40.4280399538175";"-3.699501702258276";"91 594 49 98";"";"artedramatico@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
4569173;"Escuela municipal de música Almudena Cano (Arganzuela)";"";" De lunes a viernes de 16,30 a 21,30 horas (tardes) ";"";"METRO: Atocha BUS: 19, 27, 34, 45, 47, 55, 247 ";"   Características de la escuela   La capacidad máxima es de 440 plazas.  Cuenta con 10 aulas, de las que 3 se dedican a asignaturas teóricas y 7 a instrumentales.  Tiene, asimismo, un Salón de Actos con capacidad para, aproximadamente, 150  personas.    Asignaturas  Ver en documentación asociada las asignaturas que se imparten.  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e943e9343652110VgnVCM1000000b205a0aRCRD";"TORTOSA";"PASAJE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"441348";"4473231";"40.40574857350412";"-3.6925180494110386";"915 062 722                   
(de 17 a 20 horas)";"";"emarganzuela@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6698;"Escuela municipal de música Antonio Machado (San Blas-Canillejas)";"";" De lunes a viernes de 16,30 a 21,30 horas (tardes) ";"";" Bus: 4 , 106, 140   Metro: Alsacia ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3fefa4ea6871c010VgnVCM1000000b205a0aRCRD";"SAN ROMAN DEL VALLE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28037";"ARCOS";"SAN BLAS-CANILLEJAS";"447365";"4474799";"40.42027705095574";"-3.621741078700336";"917 757 472                     
(de 17 a 20 horas)";"";"emamachado@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
4953904;"Escuela municipal de música Isaac Albéniz (Carabanchel)";"";" De lunes a viernes de 16,30 a 21,30 horas (tardes) ";"";" Metro: La Peseta Bus: 35, 47 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c048bfcfa63ea110VgnVCM2000000c205a0aRCRD";"LONJA DE LA SEDA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28054";"BUENAVISTA";"CARABANCHEL";"435979";"4468864";"40.366012559408354";"-3.7553478337291613";"915 117 273              
(de 17 a 20 horas)";"";"emisaacalbeniz@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
141421;"Escuela municipal de música Manuel Vázquez Montalbán (Tetuán)";"";"De lunes a viernes de 16,30 a 21,30 horas (tardes).";"";"Metro: Francos Rodríguez Bus: 44 , 64 , 126, 127 , 128 , 132";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ff34ba61e681c010VgnVCM1000000b205a0aRCRD";"FRANCOS RODRIGUEZ";"CALLE";"V";"67";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"439865";"4478987";"40.45749513485957";"-3.710539712535917";"913 118 748                  
(de 17 a 20 horas)";"";"emmvmontalban@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
4953973;"Escuela municipal de música y danza Plácido Domingo (Retiro)";"";" De lunes a viernes de 16,30 a 21,30 horas (tardes) ";"";" Metro: Pacífico Bus: 24, 37, 54, 57, 141 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c833bfcfa63ea110VgnVCM2000000c205a0aRCRD";"TELLEZ";"CALLE";"V";"31";"";"";"";"";"MADRID";"MADRID";"28007";"PACIFICO";"RETIRO";"442527";"4472728";"40.401299659267984";"-3.678578804960757";"914 338 558              
(de 17 a 20 horas)";"";"emplacidodomingo@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6031698;"Escuela municipal de música  El Capricho (Barajas)";"";" De lunes a viernes de 16,30 a 21,30 horas (tardes) ";"";" BUS: 101 , 105, 151  METRO: El Capricho ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e524bc86474f210VgnVCM1000000b205a0aRCRD";"JOAQUIN IBARRA";"CALLE";"NUM";"28";"";"";"";"";"MADRID";"MADRID";"28042";"ALAMEDA DE OSUNA";"BARAJAS";"449724";"4478889";"40.4572685449013";"-3.594259736681548";"917 420 634        
(de 17 a 20 horas)";"";"emcapricho@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
125019;"Escuela municipal de música Carmelo Alonso Bernaola (Fuencarral-El Pardo)";"";" De lunes a viernes de 16,30 a 21,30 horas (tardes) ";"";" Metro: Begoña  Bus: 66 , 124 ,137  ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f368899fc81c010VgnVCM1000000b205a0aRCRD";"SOTO PALACIOS";"AVENIDA";"V";"7";"";"";"";"";"MADRID";"MADRID";"28034";"VALVERDE";"FUENCARRAL-EL PARDO";"442097";"4482432";"40.48876867947374";"-3.6845918447368597";"913 340 931                 
(de 17 a 20 horas)";"";"embernaola@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
190712;"Escuela municipal de música de Vicálvaro";"";"De lunes a viernes de 16,30 a 21,30 horas (tardes)";"";"Metro: Valdebernardo Bus: 8 , 71 , 130";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa838300a3a30110VgnVCM1000000b205a0aRCRD";"INDALECIO PRIETO";"BULEVAR";"V";"16";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"447406";"4472778";"40.40207320657617";"-3.621090403479105";"913 713 317                 
(de 17 a 20 horas)";"";"emvicalvaro@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6687;"Escuela municipal de música Federico Chueca (Hortaleza)";"";"De lunes a viernes de 16,30 a 21,30 horas (tardes)";"";" Metro: Pinar del Rey Bus: 73, 87 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=db30a4ea6871c010VgnVCM1000000b205a0aRCRD";"BENITA AVILA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"444954";"4479837";"40.46550570624769";"-3.650596897631368";"917 593 235                
(de 17 a 20 horas)";"";"emfchueca@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6683;"Escuela municipal de música Maestro Barbieri (Usera)";"";"De lunes a viernes de 16,30 a 21,30 horas (tardes)";"";"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2260a4ea6871c010VgnVCM1000000b205a0aRCRD";"CESTONA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASITAS";"USERA";"439532";"4469578";"40.372710384742504";"-3.7135708871039514";"913 417 833                 
(de 17 a 20 horas)";"";"emmbarbieri@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6699;"Escuela municipal de música Nicolás Salmerón (Chamartín)";"";"De lunes a viernes de 16,30 a 21,30 horas (tardes)";"";"Metro: Prosperidad Bus: 9 , 73";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7880a4ea6871c010VgnVCM1000000b205a0aRCRD";"MANTUANO";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"915 152 351                  
(de 17 a 20 horas)";"";"emnsalmeron@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
80435;"Escuela municipal de música Villa de Vallecas";"";"De lunes a viernes de 16,30 a 21,30 horas (tardes)";"";"Metro: Villa de Vallecas Bus: 54 , 58 , 63, 103 , 142";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=00ee8ed67151c010VgnVCM2000000c205a0aRCRD";"AGUSTIN GARCIA MALLA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"447792";"4470545";"40.38198119326615";"-3.616358398702118";"913 328 731                    
(de 17 a 20 horas)";"";"emvivallecas@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6685;"Escuela municipal de música Ágata (Villaverde)";"";"De lunes a viernes de 16,30 a 21,30 horas (tardes)";"";"Bus: 86 , 22 , 79 , 130 , 131";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8cfa4ea6871c010VgnVCM1000000b205a0aRCRD";"DOCTOR MARTIN AREVALO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439937";"4466650";"40.34636268334182";"-3.708524395897377";"917 981 051                   
(de 17 a 20 horas)";"";"emagata@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
24408;"Escuela Musical Marisa";"";"";"";" Metro: Manuel Becerra (líneas 2, 6)  Bus: 2, 12, 21, 43, 53, 56, 71, 106, 143, 146 ";"  Enseñanza artística grado elemental:     Piano  Violín  Viola  Violoncello  Flauta travesera   Saxofón  Guitarra    Modalidad:  presencial   Adscrito al  Conservatorio Profesional Ángel Arias Maceín ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64fd7d448b51c010VgnVCM2000000c205a0aRCRD";"ALCALA";"CALLE";"V";"126";"";"";"";"";"MADRID";"MADRID";"28009";"GOYA";"SALAMANCA";"443138";"4475522";"40.42651154039366";"-3.671629245735095";"914 017 281 / 630 875 511";"";"";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6616;"Escuela Oficial de Idiomas de Madrid - Carabanchel";"";" Consultar telefónicamente ";"";" Metro: Opañel (línea 6), Oporto (líneas 5, 6)  Bus: 118 ";"  Enseñanzas autorizadas:  ciclos básico, intermedio y avanzado de alemán, francés, inglés, italiano, español para extranjeros ( turnos de mañana y tarde ) y  That's English a distancia.  ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82c0a4ea6871c010VgnVCM1000000b205a0aRCRD";"PORTALEGRE";"CALLE";"V";"52";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"438607";"4471319";"40.38832642007782";"-3.7246340187667677";"914 695 812";"914 602 901";"eoi.carabanchel.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEnseñanzaIdiomas"; 
6118469;"Escuela Oficial de Idiomas de Madrid - Ciudad Lineal";"";"";"";" Metro: Barrio de la Concepción (línea 7)  Bus: 11, 21, 48, 53, 122, 146, L7 ";"  Enseñanzas autorizadas:  ciclos básico, intermedio y avanzado (tardes) de alemán, francés, inglés y  That&acute;s English a distancia.    ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=738247f979fd0310VgnVCM2000000c205a0aRCRD";"GENERAL KIRKPATRICK";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"444970";"4477357";"40.443165658309525";"-3.650192791928499";"913 264 800 / 913 263 943";"914 033 543";"eoi.ciudadlineal.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEnseñanzaIdiomas"; 
6662;"Escuela Oficial de Idiomas de Madrid - Embajadores";"";" Consultar telefónicamente ";"";" Metro: Embajadores (línea 3)  Bus: 27, 34, 36, 41, 119  Renfe: Embajadores ";"  Enseñanzas autorizadas:  ciclo básico, intermedio y avanzado de alemán, francés, inglés, español para extranjeros (tardes). ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7e0a4ea6871c010VgnVCM1000000b205a0aRCRD";"EMBAJADORES";"CALLE";"V";"68";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440399";"4473293";"40.406239576909144";"-3.703707165043153";"914 681 000";"914 681 122";"eoi.embajadores.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEnseñanzaIdiomas"; 
6663;"Escuela Oficial de Idiomas de Madrid - Goya";"";" Consultar telefónicamente ";"";" Metro: Tribunal (líneas 1, 10)  Bus: 3, 40, 149 ";"  Enseñanzas autorizadas:  ciclo básico, alemán, francés, inglés, italiano y español para extranjeros (tarde), nivel intermedio y avanzado de alemán, francés, inglés e italiano, español para extranjeros (mañana y tarde), That&acute;s english a distancia. ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3af0a4ea6871c010VgnVCM1000000b205a0aRCRD";"SANTA BRIGIDA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440738";"4475312";"40.42445194531467";"-3.699900698501113";"915 213 286";"915 213 420";"eoi.goya.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEnseñanzaIdiomas"; 
6661;"Escuela Oficial de Idiomas de Madrid - Moratalaz";"";" Consultar telefónicamente ";"";" Metro: Pavones (línea 9)  Bus: 8, 20, 30, 32, 71  ";"  Enseñanzas autorizadas : ciclo básico, intermedioy avanzado (tarde) de alemán, francés, inglés e italiano. ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f11a4ea6871c010VgnVCM1000000b205a0aRCRD";"VALDEBERNARDO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28030";"PAVONES";"MORATALAZ";"446384";"4472381";"40.39843146459067";"-3.63309996975464";"913 711 749 ";"913 711 740";"eoi.moratalaz.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEnseñanzaIdiomas"; 
