PK,NOMBRE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,TIPO
5354,Colegio Afuera III A,"METRO: Conde de Casal BUS: 14 , 32 , 56 , 63 , 143 , 145", ENSE�ANZA: Educaci�n Infantil - Primaria   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32b47b503a71c010VgnVCM1000000b205a0aRCRD,FRANCISCO VITORIA,CALLE,NUM,16,MADRID,MADRID,28007,NI�O JESUS,RETIRO,443003,4473442,40.40776454467921,-3.673033880862709,915 516 439,915 524 432,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5355,Colegio Afuera III B,"METRO: Conde de Casal BUS: 14 , 32 , 63 , 56 , 143 , 145", ENSE�ANZA: Educaci�n infantil  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4c47b503a71c010VgnVCM1000000b205a0aRCRD,ANGEL GANIVET,CALLE,NUM,12,MADRID,MADRID,28007,NI�O JESUS,RETIRO,443014,4473537,40.40862111078754,-3.67291277265501,915 528 554,915 524 432,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5365,Colegio Agrupaci�n  Escolar Europa,"BUS: 85 , 123 RENFE: Villaverde Bajo", ENSE�ANZA: Educaci�n Infantil - Primaria - ESO   Ense�anza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4ae47b503a71c010VgnVCM1000000b205a0aRCRD,MIGUEL SOLAS,CALLE,NUM,12,MADRID,MADRID,28021,BUTARQUE,VILLAVERDE,442332,4467178,40.351288540068175,-3.6803734958787406,91 795 51 58,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5401,Colegio Agustiniano," METRO: Sainz de Baranda , Estrella BUS: 20 , 30 , 32 ", ENSE�ANZA: Educaci�n Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnolog�a) - Ense�anza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fcf47b503a71c010VgnVCM1000000b205a0aRCRD,PEZ AUSTRAL,CALLE,NUM,13,MADRID,MADRID,28007,ESTRELLA,RETIRO,443633,4473933,40.41223072344434,-3.6656530813929002,915 740 000,914 096 201,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5367,Colegio Alameda de Osuna,"BUS: 101 , 105 , 151 METRO: El Capricho", ENSE�ANZA: Educaci�n Infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnolog�a)   FORMACI�N PROFESIONAL DE GRADO SUPERIOR: Animaci�n de actividades f�sicas y deportivas - Est�tica - Est�tica integral y bienestar. ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af057b503a71c010VgnVCM1000000b205a0aRCRD,ALAMEDA DE OSUNA,PASEO,V,60,MADRID,MADRID,28042,ALAMEDA DE OSUNA,BARAJAS,449716,4478683,40.455412287235895,-3.594337732128099,917 427 011,917 427 196,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
106073,Colegio Alem�n Centro de Formaci�n Empresarial,"BUS: 129 , 150 , 229", Ense�anza: Sistema Educativo Alem�n  Educaci�n: Formaci�n Profesional Grado Medio  Alumnos: Espa�oles - Alemanes  Idioma: Alem�n   Edad: De 18 a 23 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=74c08899fc81c010VgnVCM1000000b205a0aRCRD,BURGOS,AVENIDA,V,12,MADRID,MADRID,28036,CASTILLA,CHAMARTIN,442832,4480779,40.473848069808064,-3.6757105430292083,913 024 026,,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5506,Colegio Alem�n de Madrid,METRO: Montecarmelo, ENSE�ANZA: Sistema Educativo Alem�n   EDUCACI�N: Primaria - Infantil 2&ordm; Ciclo - Secundaria Obligatoria - Bachillerato  ALUMNOS: Espa�oles - Extranjeros   IDIOMA: Alem�n  EDAD: De 4 a 17 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e499ae10c471c010VgnVCM1000000b205a0aRCRD,MONASTERIO DE GUADALUPE,CALLE,V,7,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,440400,4484451,40.50675546824611,-3.704744879999933,91 782 36 70,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5427,Colegio Amor de Dios,"METRO: Torre Arias , Canillejas BUS: 105 , 114 , 115 , 140 , 153", ENSE�ANZA: Educaci�n Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnolog�a)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=52257b503a71c010VgnVCM1000000b205a0aRCRD,GUTIERREZ CANALES,CALLE,NUM,15,MADRID,MADRID,28022,CANILLEJAS,SAN BLAS-CANILLEJAS,448024,4477863,40.44792093298984,-3.614224540331551,91 741 01 14,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5375,Colegio Amor Misericordioso,"METRO: Islas Filipinas, Guzm�n el Bueno BUS: 2 , 12 , 44 , 202", ENSE�ANZA: Educaci�n Infantil (Primer y segundo ciclo) - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05357b503a71c010VgnVCM1000000b205a0aRCRD,SAN FRANCISCO DE SALES,PASEO,NUM,42,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,439726,4477351,40.44274729932441,-3.7120234161629466,915 332 233,915 332 507,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5351,Colegio Amor�s," BUS: 34 , 47 , 139 
 METRO: Carabanchel Alto ", ENSE�ANZA: Educaci�n Infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnolog�a) - Ense�anza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7457b503a71c010VgnVCM1000000b205a0aRCRD,JOAQUIN TURINA,CALLE,V,37,MADRID,MADRID,28044,BUENAVISTA,CARABANCHEL,436027,4469501,40.371754628958094,-3.754846547530747,915 111 130,915 083 064,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6257,Colegio Antonio Vicente Mosquete C.R.E.," METRO: Artilleros   BUS: 30, 100, 140 ", ENSE�ANZA: Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3aa9ae10c471c010VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,210,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,446258,4473443,40.40799048012065,-3.634674500404179,913 535 600,913 535 640,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5377,Colegio Arc�ngel,"METRO: Conde de Casal BUS: 14 , 32 , 56 , 63 , 143", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d657b503a71c010VgnVCM1000000b205a0aRCRD,ANGEL GANIVET,CALLE,V,17,MADRID,MADRID,28007,NI�O JESUS,RETIRO,442954,4473576,40.408968326456666,-3.673623367576611,915 523 525 - 914 339 010,915 523 525,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5379,Colegio Arc�ngel Rafael,"METRO: Campamento BUS: 25 , 36 , 39 , 121 , 131 , H ", ENSE�ANZA: Educaci�n Infantil (Primer y segundo ciclo- Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnolog�a)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a557b503a71c010VgnVCM1000000b205a0aRCRD,MAQUEDA,CALLE,NUM,4,MADRID,MADRID,28024,ALUCHE,LATINA,435155,4472053,40.39467656854902,-3.76537731059854,917 119 300,915 186 838,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6428087,Colegio Arenales Carabanchel," BUS: 116, 121, 131, 155 ", ENSE�ANZA: Educaci�n Infantil (Primer y segundo Ciclo) - Primaria - Educaci�n Secundaria Obligatoria - Bachillerato (Humanidades y C. Sociales - Ciencias y Tecnolog�a) - Ense�anza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a83c3e7870137310VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,V,151,MADRID,MADRID,28025,ABRANTES,CARABANCHEL,438642,4469690,40.37365417775752,-3.7240645411834965,912 250 610,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
135363,Colegio Aries,"METRO: Retiro , Pr�ncipe de Vergara , Vel�zquez BUS: 1 , 2 , 9 , 15 , 19 , 20 , 21 , 28 , 29 , 51 , 52 , 53 , 74 , 146 , 202 ", ENSE�ANZA: Bachillerato (Humanidades y C. Sociales - Ciencias y Tecnolog�a)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=81506da0aa81c010VgnVCM1000000b205a0aRCRD,NU�EZ DE BALBOA,CALLE,NUM,10,MADRID,MADRID,28001,RECOLETOS,SALAMANCA,0,0,,,914 316 088 - 914 317 414,914 316 088,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
4692403,Colegio �rtica," METRO: La Peseta 
 BUS: 35, 155 ", ENSE�ANZA: Educaci�n Infantil (Primer y segundo ciclo)- Primaria - ESO - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnolog�a) - Ense�anza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=52254aaf73766110VgnVCM1000000b205a0aRCRD,MORALES,CALLE,V,25,MADRID,MADRID,28054,BUENAVISTA,CARABANCHEL,435906,4468263,40.360583854186764,-3.7561469709080026,915 112 615,914 006 071,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5387,Colegio Arturo Soria,"METRO: Arturo Soria BUS: 11 , 53 , 70 , 122 , 322", ENSE�ANZA: Educaci�n infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnolog�a)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf757b503a71c010VgnVCM1000000b205a0aRCRD,DUQUE DE TAMAMES,CALLE,V,9,MADRID,MADRID,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL,444743,4478202,40.45076277154806,-3.6529430000477627,914 157 295,915 192 532,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5383,Colegio Asunci�n Cuestablanca,"BUS: 172 , 173", ENSE�ANZA: Educacion Infantil (Primer y segundo ciclo)- Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnolog�a) - Ense�anza biling&uuml;e -  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72957b503a71c010VgnVCM1000000b205a0aRCRD,ASUNCION CUESTABLANCA,CALLE,NUM,11,MADRID,MADRID,28050,VALDEFUENTES,HORTALEZA,444658,4484357,40.50620422185563,-3.6544835805357625,913 020 549 - 913 022 840,917 662 234,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5984,Colegio Asunci�n - Vallecas,"BUS: 8 , 113 , 141", ENSE�ANZA: Educaci�n infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnolog�a) - Ense�anza biling&uuml;e  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9fc9ae10c471c010VgnVCM1000000b205a0aRCRD,MONTSENY,CALLE,NUM,25,MADRID,MADRID,28038,NUMANCIA,PUENTE DE VALLECAS,443828,4472669,40.40085710785851,-3.663243121489848,914 336 991 - 915 511 440,915 520 042,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5386,Colegio Azor�n,METRO: Parque de Sta. Mar�a BUS: 107, ENSE�ANZA: Educaci�n Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d7b57b503a71c010VgnVCM1000000b205a0aRCRD,ARZUA,CALLE,V,28,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,445216,4480832,40.47448650914233,-3.6475927417498615,913 821 720,917 630 722,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5390,Colegio Beata Filipina - Fundaci�n Feliciana Viertola,"BUS: 17 , 34 , 39 , 139 RENFE: Fanjul , Las Aguilas", ENSE�ANZA: Educaci�n Infantil (Segundo ciclo) - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ac57b503a71c010VgnVCM1000000b205a0aRCRD,JOSE DE CADALSO,CALLE,NUM,50,MADRID,MADRID,28044,LAS AGUILAS,LATINA,434531,4470471,40.380376416673656,-3.7725665317145918,917 063 021,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5391,Colegio Beata Mar�a Ana de Jes�s,"METRO: Legazpi BUS: 6 , 8 , 18 , 19 , 45 , 47 , 59 , 62 , 76 , 78 , 79 , 85 , 86 88 , 148 , 247",  Ense�anzas :    Segundo ciclo de Educaci�n Infantil  Educaci�n Primaria  Educaci�n Secundaria Obligatoria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3dd57b503a71c010VgnVCM1000000b205a0aRCRD,GUILLERMO DE OSMA,CALLE,V,10,MADRID,MADRID,28045,CHOPERA,ARGANZUELA,440953,4471932,40.39401854488283,-3.697052144961612,914 735 558,914 735 558,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6035,Colegio Bernadette,"BUS: 160 , 161",  Ense�anzas :    Primer Ciclo de Educaci�n Infantil  Segundo Ciclo de Educaci�n Infantil  Educaci�n Primaria  Educaci�n Secundaria Obligatoria  Bachillerato (Ciencias y Tecnolog�a - Humanidades y Ciencias Sociales - Ciencias)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f4f9ae10c471c010VgnVCM1000000b205a0aRCRD,SANTA BERNARDITA,CALLE,NUM,1,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,434675,4478575,40.45339127651407,-3.771703925317637,913 071 146 - 913 071 147,913 070 494,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5393,Colegio Bienaventurada Virgen Mar�a,"METRO: Laguna BUS: 31 , 25 , 55 , 119 RENFE: Laguna", ENSE�ANZA: Educaci�n Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=efe57b503a71c010VgnVCM1000000b205a0aRCRD,CULLERA,CALLE,NUM,17,MADRID,MADRID,28047,LUCERO,LATINA,436683,4472231,40.396397833685526,-3.74739179159026,914 623 372 - 914 651 718,915 251 742,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5394,Colegio Blanca de Castilla,"METRO: Iglesia , Bilbao , Ruben Dario BUS: 3 , 40 , 147 ", ENSE�ANZA: Educaci�n Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnolog�a) - Ense�anza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=92067b503a71c010VgnVCM1000000b205a0aRCRD,EDUARDO DATO,PASEO,NUM,2,MADRID,MADRID,28010,ALMAGRO,CHAMBERI,441053,4476205,40.43251892593524,-3.696270572884436,914 460 398,915 939 922,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6042,Colegio Bra Instituci�n,"BUS: 48 , 70 , 146", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a70aae10c471c010VgnVCM1000000b205a0aRCRD,MARIA LOMBILLO,CALLE,NUM,5,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,445995,4477404,40.4436564050087,-3.6381110499185203,917 421 060 - 917 426 913,917 428 546,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
106079,Colegio Brit�nico Orgaz Nursery School," METRO: Esperanza 
 BUS: 120 , 122 "," EDUCACI�N: Infantil 
 ALUMNOS: Espa�oles - Brit�nicos - Franceses 
 IDIOMA: Espa�ol - Ingl�s 
 EDAD: De 2 a 6 a�os ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2cf08899fc81c010VgnVCM1000000b205a0aRCRD,FRASCUELO,CALLE,NUM,2,MADRID,MADRID,28043,PIOVERA,HORTALEZA,445400,4478620,40.454571837198365,-3.645231485539855,913 889 355,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
7886393,Colegio Brit�nico  Licara British College, BUS: 153 , Educaci�n Infantil brit�nica de 3 a 6 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b25178819d7b410VgnVCM1000000b205a0aRCRD,PRUNOS,AVENIDA,V,80,MADRID,MADRID,28042,PALOMAS,HORTALEZA,447530,4478458,40.45324993377517,-3.6200989842514844,917 425 661 / 649 438 005,,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
8157229,Colegio brit�nico Dallington School,"BUS: 114 , 115", Ense�anzas: Segundo ciclo de Educaci�n Infantil Extranjero ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b5b872abd6fce410VgnVCM1000000b205a0aRCRD,SOBRADIEL,RONDA,V,20,MADRID,MADRID,28043,PIOVERA,HORTALEZA,445689,4478343,40.45209551419661,-3.6417877842979554,915 654 989,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5544,Colegio Brit�nico Hastings School. Paseo Habana,"BUS: 14 , 150", ENSE�ANZA: Sistema Educativo Brit�nico   EDUCACI�N: Infantil Primer y  Segundo Ciclo - Primaria - Secundaria Obligatoria - Bachillerato  ALUMNOS: Espa�oles - Extranjeros   IDIOMA: Ingl�s  EDAD: hasta 18 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa2dae10c471c010VgnVCM1000000b205a0aRCRD,HABANA,PASEO,NUM,204,MADRID,MADRID,28036,NUEVA ESPA�A,CHAMARTIN,442499,4479765,40.46469048471495,-3.679546612944611,913 590 621 - 913 599 913,913 593 521,/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5562,Colegio Brit�nico Internacional. International School Of Madrid. C/ Rosa Jard�n,"BUS: 16, 29 , 70, 107, 150 METRO: Pio XII", ENSE�ANZA: Sistema Educativo Brit�nico  EDUCACI�N: Infantil 2&ordm; Ciclo - Primaria -  ESO - Bachillerato  ALUMNOS: Espa�oles - Extranjeros   IDIOMA: Ingl�s - Espa�ol - Franc�s  EDAD: De 3 a 18 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30cdae10c471c010VgnVCM1000000b205a0aRCRD,ROSA JARDON,CALLE,NUM,3,MADRID,MADRID,28016,NUEVA ESPA�A,CHAMARTIN,443255,4479882,40.46579655352341,-3.6706403333547106,913 592 121,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
7509592,Colegio Brit�nico Maxwell School,"  Bus:  7, 16, 19, 51   Metro:  Rep�blica Argentina, Nuevos Ministerios ", ENSE�ANZA: Sistema Educativo Brit�nico   ENSE�ANZA: Infantil 2&ordm; Ciclo - Primaria   ALUMNOS: Espa�oles - Brit�nicos - Extranjeros   IDIOMA: Ingl�s   EDAD: De 3 a 12 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=794a784044c56410VgnVCM1000000b205a0aRCRD,SERRANO,CALLE,V,158,MADRID,MADRID,28002,EL VISO,CHAMARTIN,442017,4477679,40.445865301947755,-3.685040746901838,,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
8161705,Colegio Brit�nico Montessori School La Florida,"BUS: 162, 651, 652, 653, 654",  Ense�anzas  (Sistema Educativo Brit�nico):   Primer ciclo Educaci�n Infantil Extranjero  Segundo ciclo Educaci�n Infantil Extranjero  Educaci�n Primaria Extranjero  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1cfd13bcf04ee410VgnVCM1000000b205a0aRCRD,MOTRICO,CALLE,V,3,MADRID,MADRID,28023,EL PLANTIO,MONCLOA-ARAVACA,430964,4480382,40.46936867717704,-3.815650369837763,918 579 304,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
22745,Colegio Brit�nico Numont School,"Bus: 120 , 122 Metro: Arturo Soria", ENSE�ANZA: Sistema Educativo Brit�nico   EDUCACI�N: Infantil 2&ordm; Ciclo - Primaria  ALUMNOS: Espa�oles - Extranjeros - Britanicos  IDIOMA: Ingl�s  EDAD: De 3 a 11 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e3f4e35bba51c010VgnVCM2000000c205a0aRCRD,PARMA,CALLE,NUM,16,MADRID,MADRID,28043,PIOVERA,HORTALEZA,445051,4478784,40.45602618606362,-3.6493614482302235,913 002 431 / 917 599 451,917 599 451,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
52734,Colegio Brit�nico Saint Anne's School,"Bus: 7 , 11 , 16, 29, 40, 51, 87, 150 Metro: Pio XII, Colombia", ENSE�ANZA: Sistema Educativo Brit�nico   EDUCACI�N: Infantil 2&ordm; Ciclo - Primaria - Secundaria Obligatoria  ALUMNOS: Espa�oles - Extranjeros - Brit�nicos  IDIOMA: Ingl�s - Espa�ol  EDAD: De 3 a 16 a�os ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fce7598d1351c010VgnVCM1000000b205a0aRCRD,ALFONSO XIII,AVENIDA,V,162,MADRID,MADRID,28016,NUEVA ESPA�A,CHAMARTIN,442955,4479289,40.46043395493294,-3.6741253819113138,"913 459 060       
913 453 668 (Secretar�a)",913 453 668,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
